GEN,REP,LOC,Group,YR,PT,Cluster,LocYR,ENV,TEMP_v3,RH_v3,VPD_v3,TEMP_veg,RH_veg,VPD_veg,TEMP_flow,RH_flow,VPD_flow,TEMP_gf,RH_gf,VPD_gf,Region,Yield
H11,2,MAN,500,10,Pt2,Other,MAN10,MAN10Pt2,24.8,52.6,1474.411424,28.7,44.5,2169.489611,30.7,42.6,2516.197142,24.5,46.1,1646.927546,WT,10.325
H12,2,MAN,600,10,Pt2,Other,MAN10,MAN10Pt2,24.8,52.6,1474.411424,28.7,44.5,2169.489611,30.7,42.6,2516.197142,24.5,46.1,1646.927546,WT,8.609
H13,2,MAN,600,10,Pt2,Other,MAN10,MAN10Pt2,24.8,52.6,1474.411424,28.7,44.5,2169.489611,30.7,42.6,2516.197142,24.5,46.1,1646.927546,WT,10.387
H14,2,MAN,500,10,Pt2,C2,MAN10,MAN10Pt2,24.8,52.6,1474.411424,28.7,44.5,2169.489611,30.7,42.6,2516.197142,24.5,46.1,1646.927546,WT,7.497
H15,2,MAN,600,10,Pt2,Other,MAN10,MAN10Pt2,24.8,52.6,1474.411424,28.7,44.5,2169.489611,30.7,42.6,2516.197142,24.5,46.1,1646.927546,WT,7.698
H16,2,MAN,600,10,Pt2,Other,MAN10,MAN10Pt2,24.8,52.6,1474.411424,28.7,44.5,2169.489611,30.7,42.6,2516.197142,24.5,46.1,1646.927546,WT,7.338
H17,2,MAN,600,10,Pt2,Other,MAN10,MAN10Pt2,24.8,52.6,1474.411424,28.7,44.5,2169.489611,30.7,42.6,2516.197142,24.5,46.1,1646.927546,WT,11.028
H18,2,MAN,600,10,Pt2,C2,MAN10,MAN10Pt2,24.8,52.6,1474.411424,28.7,44.5,2169.489611,30.7,42.6,2516.197142,24.5,46.1,1646.927546,WT,6.976
H19,2,MAN,500,10,Pt2,Other,MAN10,MAN10Pt2,24.8,52.6,1474.411424,28.7,44.5,2169.489611,30.7,42.6,2516.197142,24.5,46.1,1646.927546,WT,8.505
H20,2,MAN,600,10,Pt2,C1,MAN10,MAN10Pt2,24.8,52.6,1474.411424,28.7,44.5,2169.489611,30.7,42.6,2516.197142,24.5,46.1,1646.927546,WT,11.314
H21,2,MAN,600,10,Pt2,C1,MAN10,MAN10Pt2,24.8,52.6,1474.411424,28.7,44.5,2169.489611,30.7,42.6,2516.197142,24.5,46.1,1646.927546,WT,11.298
H22,2,MAN,600,10,Pt2,C1,MAN10,MAN10Pt2,24.8,52.6,1474.411424,28.7,44.5,2169.489611,30.7,42.6,2516.197142,24.5,46.1,1646.927546,WT,9.222
H1,1,MER,600,10,Pt2,C2,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,2.778
H2,1,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,5.502
H3,1,MER,600,10,Pt2,C1,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,6.487
H4,1,MER,500,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.254
H5,1,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.053
H6,1,MER,500,10,Pt2,C2,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.651
H7,1,MER,600,10,Pt2,C2,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,2.883
H8,1,MER,500,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,3.233
H9,1,MER,500,10,Pt2,C1,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.297
H10,1,MER,500,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,5.511
H11,1,MER,500,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,5.34
H12,1,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,3.352
H13,1,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,5.461
H14,1,MER,500,10,Pt2,C2,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.933
H15,1,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,3.875
H16,1,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.986
H17,1,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,5.141
H18,1,MER,600,10,Pt2,C2,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,3.027
H19,1,MER,500,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,5.245
H20,1,MER,600,10,Pt2,C1,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.551
H21,1,MER,600,10,Pt2,C1,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,7.419
H22,1,MER,600,10,Pt2,C1,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,7.274
H1,2,MER,600,10,Pt2,C2,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,3.001
H2,2,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,7.12
H3,2,MER,600,10,Pt2,C1,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,6.524
H4,2,MER,500,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,2.72
H5,2,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,5.931
H6,2,MER,500,10,Pt2,C2,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.538
H7,2,MER,600,10,Pt2,C2,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,3.54
H8,2,MER,500,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,2.996
H9,2,MER,500,10,Pt2,C1,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.501
H10,2,MER,500,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,5.921
H11,2,MER,500,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.808
H12,2,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.275
H13,2,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,6.111
H14,2,MER,500,10,Pt2,C2,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,3.501
H15,2,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.588
H16,2,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,3.793
H17,2,MER,600,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.914
H18,2,MER,600,10,Pt2,C2,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,2.945
H19,2,MER,500,10,Pt2,Other,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,4.075
H20,2,MER,600,10,Pt2,C1,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,5.387
H21,2,MER,600,10,Pt2,C1,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,7.307
H22,2,MER,600,10,Pt2,C1,MER10,MER10Pt2,26,70.6,981.8159947,28.8,72.3,1089.056649,30.9,68.4,1401.057633,28.7,61.1,1520.597223,CT,7.491
H1,1,ADA,600,10,Pt2,C2,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.087
H2,1,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,11.997
H3,1,ADA,600,10,Pt2,C1,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.069
H4,1,ADA,500,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,8.496
H5,1,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,13.32
H6,1,ADA,500,10,Pt2,C2,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,11.509
H7,1,ADA,600,10,Pt2,C2,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,11.817
H8,1,ADA,500,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,10.004
H9,1,ADA,500,10,Pt2,C1,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,10.721
H10,1,ADA,500,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,13.16
H11,1,ADA,500,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,13.26
H12,1,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,14.405
H13,1,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.374
H14,1,ADA,500,10,Pt2,C2,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.228
H15,1,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.679
H16,1,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.659
H17,1,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.081
H18,1,ADA,600,10,Pt2,C2,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,10.962
H19,1,ADA,500,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.03
H20,1,ADA,600,10,Pt2,C1,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,13.323
H21,1,ADA,600,10,Pt2,C1,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,14.369
H22,1,ADA,600,10,Pt2,C1,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,11.854
H1,2,ADA,600,10,Pt2,C2,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.476
H2,2,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,13.053
H3,2,ADA,600,10,Pt2,C1,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.659
H4,2,ADA,500,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,10.885
H5,2,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,13.44
H6,2,ADA,500,10,Pt2,C2,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.425
H7,2,ADA,600,10,Pt2,C2,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,9.985
H8,2,ADA,500,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.866
H9,2,ADA,500,10,Pt2,C1,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,14.262
H10,2,ADA,500,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.427
H11,2,ADA,500,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.171
H12,2,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,13.058
H13,2,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.001
H14,2,ADA,500,10,Pt2,C2,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.229
H15,2,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.535
H16,2,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,13.218
H17,2,ADA,600,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,11.841
H18,2,ADA,600,10,Pt2,C2,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,11.41
H19,2,ADA,500,10,Pt2,Other,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.532
H20,2,ADA,600,10,Pt2,C1,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.629
H21,2,ADA,600,10,Pt2,C1,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,12.577
H22,2,ADA,600,10,Pt2,C1,ADA10,ADA10Pt2,25.9,64.9,1165.280255,28.5,67.4,1259.691896,30.8,63.5,1609.14295,28,62.5,1407.668484,CT,14.2
H1,1,OS,600,11,Pt1,C2,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,10.429
H2,1,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,12.144
H3,1,OS,600,11,Pt1,C1,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,10.204
H4,1,OS,500,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,12.048
H5,1,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.766
H6,1,OS,500,11,Pt1,C2,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,10.77
H7,1,OS,600,11,Pt1,C2,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.595
H8,1,OS,500,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.6
H9,1,OS,500,11,Pt1,C1,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.361
H10,1,OS,500,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,9.443
H11,1,OS,500,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.137
H12,1,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.273
H13,1,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,10.297
H14,1,OS,500,11,Pt1,C2,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,10.264
H15,1,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.819
H16,1,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,10.75
H17,1,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,9.767
H18,1,OS,600,11,Pt1,C2,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.128
H19,1,OS,500,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,9.91
H20,1,OS,600,11,Pt1,C1,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.041
H21,1,OS,600,11,Pt1,C1,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,9.923
H22,1,OS,600,11,Pt1,C1,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,9.641
H1,2,OS,600,11,Pt1,C2,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,10.1
H2,2,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,10.649
H3,2,OS,600,11,Pt1,C1,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,9.614
H4,2,OS,500,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,8.605
H5,2,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,10.334
H6,2,OS,500,11,Pt1,C2,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,9.11
H7,2,OS,600,11,Pt1,C2,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.059
H8,2,OS,500,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.306
H9,2,OS,500,11,Pt1,C1,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,10.979
H10,2,OS,500,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,9.088
H11,2,OS,500,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,9.91
H12,2,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.516
H13,2,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.925
H14,2,OS,500,11,Pt1,C2,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,13.652
H15,2,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,12.293
H16,2,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.448
H17,2,OS,600,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.556
H18,2,OS,600,11,Pt1,C2,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,10.314
H19,2,OS,500,11,Pt1,Other,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.712
H20,2,OS,600,11,Pt1,C1,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,12.113
H21,2,OS,600,11,Pt1,C1,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,10.856
H22,2,OS,600,11,Pt1,C1,OS11,OS11Pt1,16.7,70,567.7832001,20.8,72,684.1116447,22.2,69,824.9012821,23,65,977.4928602,CE,11.71
H1,1,KA,600,11,Pt1,C2,KA11,KA11Pt1,16.7,67,624.5615201,21.2,69,776.1814711,22.2,67,878.1207197,22.6,71,790.6003772,CE,5.938
H2,1,KA,600,11,Pt1,Other,KA11,KA11Pt1,16.7,67,624.5615201,21.2,69,776.1814711,22.2,67,878.1207197,22.6,71,790.6003772,CE,6.306
H3,1,KA,600,11,Pt1,C1,KA11,KA11Pt1,16.7,67,624.5615201,21.2,69,776.1814711,22.2,67,878.1207197,22.6,71,790.6003772,CE,8.29
H4,1,KA,500,11,Pt1,Other,KA11,KA11Pt1,16.7,67,624.5615201,21.2,69,776.1814711,22.2,67,878.1207197,22.6,71,790.6003772,CE,7.825
H5,1,KA,600,11,Pt1,Other,KA11,KA11Pt1,16.7,67,624.5615201,21.2,69,776.1814711,22.2,67,878.1207197,22.6,71,790.6003772,CE,10.066
H6,1,KA,500,11,Pt1,C2,KA11,KA11Pt1,16.7,67,624.5615201,21.2,69,776.1814711,22.2,67,878.1207197,22.6,71,790.6003772,CE,7.173
H7,1,KA,600,11,Pt1,C2,KA11,KA11Pt1,16.7,67,624.5615201,21.2,69,776.1814711,22.2,67,878.1207197,22.6,71,790.6003772,CE,8.753
